"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","GDP","TOT","USD_CAP","A","2000",9503.736999,
"CHL","GDP","TOT","USD_CAP","A","2001",9926.72421,
"CHL","GDP","TOT","USD_CAP","A","2002",10279.853422,
"CHL","GDP","TOT","USD_CAP","A","2003",10792.410791,
"CHL","GDP","TOT","USD_CAP","A","2004",11755.132133,
"CHL","GDP","TOT","USD_CAP","A","2005",12667.853587,
"CHL","GDP","TOT","USD_CAP","A","2006",15685.218973,
"CHL","GDP","TOT","USD_CAP","A","2007",16872.268785,
"CHL","GDP","TOT","USD_CAP","A","2008",16447.33384,
"CHL","GDP","TOT","USD_CAP","A","2009",16119.89398,
"CHL","GDP","TOT","USD_CAP","A","2010",18129.087986,
"CHL","GDP","TOT","USD_CAP","A","2011",20302.78871,
"CHL","GDP","TOT","USD_CAP","A","2012",21446.537619,
"CHL","GDP","TOT","USD_CAP","A","2013",22352.530726,
"CHL","GDP","TOT","USD_CAP","A","2014",22687.933017,
"CHL","GDP","TOT","USD_CAP","A","2015",22603.768381,
"CHL","GDP","TOT","USD_CAP","A","2016",23349.677001,
"CHL","GDP","TOT","USD_CAP","A","2017",24402.005375,
"CHL","GDP","TOT","USD_CAP","A","2018",25657.646568,
"CHL","GDP","TOT","USD_CAP","A","2019",25280.377354,
"CHL","GDP","TOT","USD_CAP","A","2020",24689.386781,"E"
"CHN","GDP","TOT","USD_CAP","A","2000",2909.533494,
"CHN","GDP","TOT","USD_CAP","A","2001",3198.891771,
"CHN","GDP","TOT","USD_CAP","A","2002",3523.483224,
"CHN","GDP","TOT","USD_CAP","A","2003",3925.520688,
"CHN","GDP","TOT","USD_CAP","A","2004",4412.919867,
"CHN","GDP","TOT","USD_CAP","A","2005",5039.103449,
"CHN","GDP","TOT","USD_CAP","A","2006",5821.210961,
"CHN","GDP","TOT","USD_CAP","A","2007",6793.052193,
"CHN","GDP","TOT","USD_CAP","A","2008",7555.032225,
"CHN","GDP","TOT","USD_CAP","A","2009",8287.678054,
"CHN","GDP","TOT","USD_CAP","A","2010",9231.648126,
"CHN","GDP","TOT","USD_CAP","A","2011",10275.255685,
"CHN","GDP","TOT","USD_CAP","A","2012",11169.935527,
"CHN","GDP","TOT","USD_CAP","A","2013",11894.484186,
"CHN","GDP","TOT","USD_CAP","A","2014",12517.200433,
"CHN","GDP","TOT","USD_CAP","A","2015",12946.666743,
"CHN","GDP","TOT","USD_CAP","A","2016",13532.915183,
"CHN","GDP","TOT","USD_CAP","A","2017",14306.396116,
"COL","GDP","TOT","USD_CAP","A","2000",6709.482677,"E"
"COL","GDP","TOT","USD_CAP","A","2001",6883.218978,"E"
"COL","GDP","TOT","USD_CAP","A","2002",7077.150872,"E"
"COL","GDP","TOT","USD_CAP","A","2003",7398.391242,"E"
"COL","GDP","TOT","USD_CAP","A","2004",7905.061738,"E"
"COL","GDP","TOT","USD_CAP","A","2005",8431.955633,
"COL","GDP","TOT","USD_CAP","A","2006",9160.70697,
"COL","GDP","TOT","USD_CAP","A","2007",9922.22572,
"COL","GDP","TOT","USD_CAP","A","2008",10324.87588,
"COL","GDP","TOT","USD_CAP","A","2009",10399.468562,
"COL","GDP","TOT","USD_CAP","A","2010",10866.058552,
"COL","GDP","TOT","USD_CAP","A","2011",11726.775903,
"COL","GDP","TOT","USD_CAP","A","2012",12115.059684,
"COL","GDP","TOT","USD_CAP","A","2013",12799.508325,
"COL","GDP","TOT","USD_CAP","A","2014",13365.993539,
"COL","GDP","TOT","USD_CAP","A","2015",13330.562044,
"COL","GDP","TOT","USD_CAP","A","2016",14054.69606,
"COL","GDP","TOT","USD_CAP","A","2017",14479.812544,
"COL","GDP","TOT","USD_CAP","A","2018",15439.041412,
"COL","GDP","TOT","USD_CAP","A","2019",16146.84016,"P"
"COL","GDP","TOT","USD_CAP","A","2020",15370.76139,"E"
"EST","GDP","TOT","USD_CAP","A","2000",9392.284689,
"EST","GDP","TOT","USD_CAP","A","2001",10280.30664,
"EST","GDP","TOT","USD_CAP","A","2002",11628.295949,
"EST","GDP","TOT","USD_CAP","A","2003",13089.785312,
"EST","GDP","TOT","USD_CAP","A","2004",14496.447163,
"EST","GDP","TOT","USD_CAP","A","2005",16584.411085,
"EST","GDP","TOT","USD_CAP","A","2006",19289.599916,
"EST","GDP","TOT","USD_CAP","A","2007",22158.515385,
"EST","GDP","TOT","USD_CAP","A","2008",22780.0071,
"EST","GDP","TOT","USD_CAP","A","2009",20459.70237,
"EST","GDP","TOT","USD_CAP","A","2010",21589.87597,
"EST","GDP","TOT","USD_CAP","A","2011",24515.48857,
"EST","GDP","TOT","USD_CAP","A","2012",25946.944889,
"EST","GDP","TOT","USD_CAP","A","2013",27418.689637,
"EST","GDP","TOT","USD_CAP","A","2014",28917.833656,
"EST","GDP","TOT","USD_CAP","A","2015",29222.748082,
"EST","GDP","TOT","USD_CAP","A","2016",31310.152103,
"EST","GDP","TOT","USD_CAP","A","2017",33867.803542,
"EST","GDP","TOT","USD_CAP","A","2018",36327.527923,
"EST","GDP","TOT","USD_CAP","A","2019",37909.467474,
"EST","GDP","TOT","USD_CAP","A","2020",37659.452305,
"EST","GDP","TOT","USD_CAP","A","2021",43969.012514,
"IND","GDP","TOT","USD_CAP","A","2004",2738.755724,"E"
"IND","GDP","TOT","USD_CAP","A","2005",2998.992182,"E"
"IND","GDP","TOT","USD_CAP","A","2006",3267.104456,"E"
"IND","GDP","TOT","USD_CAP","A","2007",3591.547758,"E"
"IND","GDP","TOT","USD_CAP","A","2008",3732.948767,"E"
"IND","GDP","TOT","USD_CAP","A","2009",3987.849542,"E"
"IND","GDP","TOT","USD_CAP","A","2010",4295.763975,"E"
"IND","GDP","TOT","USD_CAP","A","2011",4605.230111,
"IND","GDP","TOT","USD_CAP","A","2012",4982.312076,
"IND","GDP","TOT","USD_CAP","A","2013",5177.871752,
"IND","GDP","TOT","USD_CAP","A","2014",5352.029977,
"IND","GDP","TOT","USD_CAP","A","2015",5580.513112,
"IND","GDP","TOT","USD_CAP","A","2016",5954.581745,
"IND","GDP","TOT","USD_CAP","A","2017",6299.036721,
"IND","GDP","TOT","USD_CAP","A","2018",6804.352631,
"IND","GDP","TOT","USD_CAP","A","2019",7130.50381,
"IDN","GDP","TOT","USD_CAP","A","2000",5352.28964,"E"
"IDN","GDP","TOT","USD_CAP","A","2001",5584.096234,"E"
"IDN","GDP","TOT","USD_CAP","A","2002",5838.901329,"E"
"IDN","GDP","TOT","USD_CAP","A","2003",6138.338789,"E"
"IDN","GDP","TOT","USD_CAP","A","2004",6521.591489,"E"
"IDN","GDP","TOT","USD_CAP","A","2005",7001.130255,"E"
"IDN","GDP","TOT","USD_CAP","A","2006",7495.84456,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",8063.035321,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8583.717617,
"IDN","GDP","TOT","USD_CAP","A","2009",8735.401828,
"IDN","GDP","TOT","USD_CAP","A","2010",8623.978571,
"IDN","GDP","TOT","USD_CAP","A","2011",9213.212405,
"IDN","GDP","TOT","USD_CAP","A","2012",9833.689555,
"IDN","GDP","TOT","USD_CAP","A","2013",10188.331849,
"IDN","GDP","TOT","USD_CAP","A","2014",10398.959732,
"IDN","GDP","TOT","USD_CAP","A","2015",10364.397282,
"IDN","GDP","TOT","USD_CAP","A","2016",10610.141435,
"IDN","GDP","TOT","USD_CAP","A","2017",11050.882373,
"ISR","GDP","TOT","USD_CAP","A","2000",24892.628215,
"ISR","GDP","TOT","USD_CAP","A","2001",24876.123711,
"ISR","GDP","TOT","USD_CAP","A","2002",25150.071068,
"ISR","GDP","TOT","USD_CAP","A","2003",23759.338271,
"ISR","GDP","TOT","USD_CAP","A","2004",25137.052883,
"ISR","GDP","TOT","USD_CAP","A","2005",24742.795915,
"ISR","GDP","TOT","USD_CAP","A","2006",25575.21224,
"ISR","GDP","TOT","USD_CAP","A","2007",27366.698491,
"ISR","GDP","TOT","USD_CAP","A","2008",27351.81872,
"ISR","GDP","TOT","USD_CAP","A","2009",27474.880236,
"ISR","GDP","TOT","USD_CAP","A","2010",28850.555305,
"ISR","GDP","TOT","USD_CAP","A","2011",30647.094772,
"ISR","GDP","TOT","USD_CAP","A","2012",31859.55362,
"ISR","GDP","TOT","USD_CAP","A","2013",34339.179297,
"ISR","GDP","TOT","USD_CAP","A","2014",34381.468362,
"ISR","GDP","TOT","USD_CAP","A","2015",35482.650947,
"ISR","GDP","TOT","USD_CAP","A","2016",37854.845318,
"ISR","GDP","TOT","USD_CAP","A","2017",39137.375997,
"ISR","GDP","TOT","USD_CAP","A","2018",39914.217473,
"ISR","GDP","TOT","USD_CAP","A","2019",40020.387326,
"ISR","GDP","TOT","USD_CAP","A","2020",39492.618348,
"RUS","GDP","TOT","USD_CAP","A","2000",7323.44018,"E"
"RUS","GDP","TOT","USD_CAP","A","2001",7898.522928,"E"
"RUS","GDP","TOT","USD_CAP","A","2002",8623.997299,"E"
"RUS","GDP","TOT","USD_CAP","A","2003",9940.232555,"E"
"RUS","GDP","TOT","USD_CAP","A","2004",10984.496611,"E"
"RUS","GDP","TOT","USD_CAP","A","2005",12698.299229,"E"
"RUS","GDP","TOT","USD_CAP","A","2006",16017.124233,"E"
"RUS","GDP","TOT","USD_CAP","A","2007",17881.758587,"E"
"RUS","GDP","TOT","USD_CAP","A","2008",21657.589062,"E"
"RUS","GDP","TOT","USD_CAP","A","2009",20826.597968,"E"
"RUS","GDP","TOT","USD_CAP","A","2010",22008.299275,"E"
"RUS","GDP","TOT","USD_CAP","A","2011",22798.673917,
"RUS","GDP","TOT","USD_CAP","A","2012",24303.491049,
"RUS","GDP","TOT","USD_CAP","A","2013",26073.873547,
"RUS","GDP","TOT","USD_CAP","A","2014",25761.66151,
"RUS","GDP","TOT","USD_CAP","A","2015",24085.312853,
"RUS","GDP","TOT","USD_CAP","A","2016",24128.081806,
"RUS","GDP","TOT","USD_CAP","A","2017",25926.431403,
"RUS","GDP","TOT","USD_CAP","A","2018",28821.242897,
"RUS","GDP","TOT","USD_CAP","A","2019",29967.119348,
"RUS","GDP","TOT","USD_CAP","A","2020",29819.046969,"E"
"SVN","GDP","TOT","USD_CAP","A","2000",17996.968428,
"SVN","GDP","TOT","USD_CAP","A","2001",18949.227486,
"SVN","GDP","TOT","USD_CAP","A","2002",20236.432071,
"SVN","GDP","TOT","USD_CAP","A","2003",21106.609472,
"SVN","GDP","TOT","USD_CAP","A","2004",22757.993512,
"SVN","GDP","TOT","USD_CAP","A","2005",23848.602419,
"SVN","GDP","TOT","USD_CAP","A","2006",25707.877384,
"SVN","GDP","TOT","USD_CAP","A","2007",27559.986593,
"SVN","GDP","TOT","USD_CAP","A","2008",29594.665839,"B"
"SVN","GDP","TOT","USD_CAP","A","2009",27510.882999,
"SVN","GDP","TOT","USD_CAP","A","2010",27823.655096,
"SVN","GDP","TOT","USD_CAP","A","2011",28931.423641,
"SVN","GDP","TOT","USD_CAP","A","2012",29048.325999,
"SVN","GDP","TOT","USD_CAP","A","2013",29979.618841,
"SVN","GDP","TOT","USD_CAP","A","2014",30872.72888,
"SVN","GDP","TOT","USD_CAP","A","2015",31631.838376,
"SVN","GDP","TOT","USD_CAP","A","2016",33942.76789,
"SVN","GDP","TOT","USD_CAP","A","2017",36517.579273,
"SVN","GDP","TOT","USD_CAP","A","2018",38998.007761,
"SVN","GDP","TOT","USD_CAP","A","2019",40658.631737,
"SVN","GDP","TOT","USD_CAP","A","2020",39718.051823,
"SVN","GDP","TOT","USD_CAP","A","2021",44593.004665,
"ZAF","GDP","TOT","USD_CAP","A","2000",7785.430154,
"ZAF","GDP","TOT","USD_CAP","A","2001",8029.394405,
"ZAF","GDP","TOT","USD_CAP","A","2002",8231.010007,
"ZAF","GDP","TOT","USD_CAP","A","2003",8482.559542,
"ZAF","GDP","TOT","USD_CAP","A","2004",9040.324048,
"ZAF","GDP","TOT","USD_CAP","A","2005",9680.447732,
"ZAF","GDP","TOT","USD_CAP","A","2006",10419.232827,
"ZAF","GDP","TOT","USD_CAP","A","2007",11190.299586,
"ZAF","GDP","TOT","USD_CAP","A","2008",11703.830104,
"ZAF","GDP","TOT","USD_CAP","A","2009",11336.459502,
"ZAF","GDP","TOT","USD_CAP","A","2010",11685.445692,
"ZAF","GDP","TOT","USD_CAP","A","2011",12272.385595,
"ZAF","GDP","TOT","USD_CAP","A","2012",12186.131656,
"ZAF","GDP","TOT","USD_CAP","A","2013",12616.606378,
"ZAF","GDP","TOT","USD_CAP","A","2014",12717.613064,
"ZAF","GDP","TOT","USD_CAP","A","2015",12772.251817,
"ZAF","GDP","TOT","USD_CAP","A","2016",12827.603574,
"ZAF","GDP","TOT","USD_CAP","A","2017",12952.21634,
"ZAF","GDP","TOT","USD_CAP","A","2018",13193.179777,
"ZAF","GDP","TOT","USD_CAP","A","2019",13219.802898,
"ZAF","GDP","TOT","USD_CAP","A","2020",12289.913445,
"OECD","GDP","TOT","USD_CAP","A","2000",24635.022853,"E"
"OECD","GDP","TOT","USD_CAP","A","2001",25413.762478,"E"
"OECD","GDP","TOT","USD_CAP","A","2002",26205.96799,"E"
"OECD","GDP","TOT","USD_CAP","A","2003",26996.365697,"E"
"OECD","GDP","TOT","USD_CAP","A","2004",28438.485846,"E"
"OECD","GDP","TOT","USD_CAP","A","2005",29787.698134,
"OECD","GDP","TOT","USD_CAP","A","2006",31783.114368,
"OECD","GDP","TOT","USD_CAP","A","2007",33331.226303,
"OECD","GDP","TOT","USD_CAP","A","2008",34192.780535,"B"
"OECD","GDP","TOT","USD_CAP","A","2009",33234.979831,
"OECD","GDP","TOT","USD_CAP","A","2010",34538.529273,"B"
"OECD","GDP","TOT","USD_CAP","A","2011",35919.590139,
"OECD","GDP","TOT","USD_CAP","A","2012",36880.873701,
"OECD","GDP","TOT","USD_CAP","A","2013",38229.248208,
"OECD","GDP","TOT","USD_CAP","A","2014",39342.260395,
"OECD","GDP","TOT","USD_CAP","A","2015",40467.817726,
"OECD","GDP","TOT","USD_CAP","A","2016",41885.947931,
"OECD","GDP","TOT","USD_CAP","A","2017",43486.542101,
"OECD","GDP","TOT","USD_CAP","A","2018",45189.970687,"E"
"OECD","GDP","TOT","USD_CAP","A","2019",46113.931759,"E"
"OECD","GDP","TOT","USD_CAP","A","2020",45026.609206,"E"
"OECDE","GDP","TOT","USD_CAP","A","2000",22432.846191,
"OECDE","GDP","TOT","USD_CAP","A","2001",23376.891919,
"OECDE","GDP","TOT","USD_CAP","A","2002",24287.458837,
"OECDE","GDP","TOT","USD_CAP","A","2003",24839.206646,
"OECDE","GDP","TOT","USD_CAP","A","2004",26083.427549,
"OECDE","GDP","TOT","USD_CAP","A","2005",27043.333968,
"OECDE","GDP","TOT","USD_CAP","A","2006",29344.698966,
"OECDE","GDP","TOT","USD_CAP","A","2007",31052.434924,
"OECDE","GDP","TOT","USD_CAP","A","2008",32409.709595,"B"
"OECDE","GDP","TOT","USD_CAP","A","2009",31515.076944,
"OECDE","GDP","TOT","USD_CAP","A","2010",32737.355164,"B"
"OECDE","GDP","TOT","USD_CAP","A","2011",34303.207628,
"OECDE","GDP","TOT","USD_CAP","A","2012",34933.87042,
"OECDE","GDP","TOT","USD_CAP","A","2013",36298.721127,
"OECDE","GDP","TOT","USD_CAP","A","2014",37450.545732,
"OECDE","GDP","TOT","USD_CAP","A","2015",38647.324173,
"OECDE","GDP","TOT","USD_CAP","A","2016",40655.704835,
"OECDE","GDP","TOT","USD_CAP","A","2017",42601.251143,
"OECDE","GDP","TOT","USD_CAP","A","2018",44226.280242,"P"
"OECDE","GDP","TOT","USD_CAP","A","2019",45118.552125,"P"
"OECDE","GDP","TOT","USD_CAP","A","2020",43847.658886,"P"
"LVA","GDP","TOT","USD_CAP","A","2000",8039.300106,
"LVA","GDP","TOT","USD_CAP","A","2001",9042.502938,
"LVA","GDP","TOT","USD_CAP","A","2002",10080.309806,
"LVA","GDP","TOT","USD_CAP","A","2003",11060.312032,
"LVA","GDP","TOT","USD_CAP","A","2004",12279.253426,
"LVA","GDP","TOT","USD_CAP","A","2005",13914.102605,
"LVA","GDP","TOT","USD_CAP","A","2006",15857.134739,
"LVA","GDP","TOT","USD_CAP","A","2007",18230.797977,
"LVA","GDP","TOT","USD_CAP","A","2008",19569.535748,
"LVA","GDP","TOT","USD_CAP","A","2009",17021.221711,
"LVA","GDP","TOT","USD_CAP","A","2010",17709.155456,
"LVA","GDP","TOT","USD_CAP","A","2011",19256.68991,
"LVA","GDP","TOT","USD_CAP","A","2012",21297.472621,
"LVA","GDP","TOT","USD_CAP","A","2013",22637.197448,
"LVA","GDP","TOT","USD_CAP","A","2014",23810.218371,
"LVA","GDP","TOT","USD_CAP","A","2015",24975.479748,
"LVA","GDP","TOT","USD_CAP","A","2016",26724.459825,
"LVA","GDP","TOT","USD_CAP","A","2017",28689.57466,
"LVA","GDP","TOT","USD_CAP","A","2018",30891.884185,
"LVA","GDP","TOT","USD_CAP","A","2019",31893.84669,
"LVA","GDP","TOT","USD_CAP","A","2020",31392.270776,
"LVA","GDP","TOT","USD_CAP","A","2021",34990.318802,
"BRA","GDP","TOT","USD_CAP","A","2000",9114.216086,
"BRA","GDP","TOT","USD_CAP","A","2001",9312.662215,
"BRA","GDP","TOT","USD_CAP","A","2002",9623.720143,
"BRA","GDP","TOT","USD_CAP","A","2003",9793.072855,
"BRA","GDP","TOT","USD_CAP","A","2004",10510.546622,
"BRA","GDP","TOT","USD_CAP","A","2005",11056.440519,
"BRA","GDP","TOT","USD_CAP","A","2006",11711.266725,
"BRA","GDP","TOT","USD_CAP","A","2007",12622.438913,
"BRA","GDP","TOT","USD_CAP","A","2008",13383.86344,
"BRA","GDP","TOT","USD_CAP","A","2009",13331.389838,
"BRA","GDP","TOT","USD_CAP","A","2010",14359.937144,
"BRA","GDP","TOT","USD_CAP","A","2011",15109.737403,
"BRA","GDP","TOT","USD_CAP","A","2012",15120.063649,
"BRA","GDP","TOT","USD_CAP","A","2013",15669.140139,
"BRA","GDP","TOT","USD_CAP","A","2014",15800.088894,
"BRA","GDP","TOT","USD_CAP","A","2015",14816.290598,
"BRA","GDP","TOT","USD_CAP","A","2016",14326.10209,
"BRA","GDP","TOT","USD_CAP","A","2017",14596.889676,
"BRA","GDP","TOT","USD_CAP","A","2018",15090.63762,
"BRA","GDP","TOT","USD_CAP","A","2019",15416.981836,
"LTU","GDP","TOT","USD_CAP","A","2000",8445.984466,
"LTU","GDP","TOT","USD_CAP","A","2001",9436.062221,
"LTU","GDP","TOT","USD_CAP","A","2002",10480.719387,
"LTU","GDP","TOT","USD_CAP","A","2003",12067.673335,
"LTU","GDP","TOT","USD_CAP","A","2004",13030.375067,
"LTU","GDP","TOT","USD_CAP","A","2005",14510.653684,
"LTU","GDP","TOT","USD_CAP","A","2006",16483.836839,
"LTU","GDP","TOT","USD_CAP","A","2007",19094.621906,
"LTU","GDP","TOT","USD_CAP","A","2008",20721.033864,
"LTU","GDP","TOT","USD_CAP","A","2009",18116.711605,
"LTU","GDP","TOT","USD_CAP","A","2010",20096.756354,
"LTU","GDP","TOT","USD_CAP","A","2011",22884.804355,
"LTU","GDP","TOT","USD_CAP","A","2012",24703.697943,
"LTU","GDP","TOT","USD_CAP","A","2013",26721.601926,
"LTU","GDP","TOT","USD_CAP","A","2014",28184.499091,
"LTU","GDP","TOT","USD_CAP","A","2015",28834.457574,
"LTU","GDP","TOT","USD_CAP","A","2016",30925.151813,
"LTU","GDP","TOT","USD_CAP","A","2017",33761.906595,
"LTU","GDP","TOT","USD_CAP","A","2018",36376.197676,
"LTU","GDP","TOT","USD_CAP","A","2019",38540.745344,
"LTU","GDP","TOT","USD_CAP","A","2020",38880.543234,
"LTU","GDP","TOT","USD_CAP","A","2021",43136.162563,
"SAU","GDP","TOT","USD_CAP","A","2000",39689.649431,
"SAU","GDP","TOT","USD_CAP","A","2001",39054.820329,
"SAU","GDP","TOT","USD_CAP","A","2002",37493.382348,
"SAU","GDP","TOT","USD_CAP","A","2003",41258.540035,
"SAU","GDP","TOT","USD_CAP","A","2004",44417.057438,
"SAU","GDP","TOT","USD_CAP","A","2005",46984.604448,
"SAU","GDP","TOT","USD_CAP","A","2006",48394.517295,
"SAU","GDP","TOT","USD_CAP","A","2007",49261.050328,
"SAU","GDP","TOT","USD_CAP","A","2008",51942.26361,
"SAU","GDP","TOT","USD_CAP","A","2009",49874.781078,
"SAU","GDP","TOT","USD_CAP","A","2010",51351.20568,
"SAU","GDP","TOT","USD_CAP","A","2011",56127.024677,
"SAU","GDP","TOT","USD_CAP","A","2012",57693.997316,
"SAU","GDP","TOT","USD_CAP","A","2013",56563.34222,
"SAU","GDP","TOT","USD_CAP","A","2014",56613.475043,
"SAU","GDP","TOT","USD_CAP","A","2015",49491.35095,
"SAU","GDP","TOT","USD_CAP","A","2016",46289.737315,
"SAU","GDP","TOT","USD_CAP","A","2017",47862.022249,
"SAU","GDP","TOT","USD_CAP","A","2018",49157.12264,
"SAU","GDP","TOT","USD_CAP","A","2019",49020.211911,
"SAU","GDP","TOT","USD_CAP","A","2020",46342.597702,
"EA19","GDP","TOT","USD_CAP","A","2000",25385.154729,
"EA19","GDP","TOT","USD_CAP","A","2001",26581.337924,
"EA19","GDP","TOT","USD_CAP","A","2002",27621.559331,
"EA19","GDP","TOT","USD_CAP","A","2003",28073.246941,
"EA19","GDP","TOT","USD_CAP","A","2004",29179.826589,
"EA19","GDP","TOT","USD_CAP","A","2005",30176.55619,
"EA19","GDP","TOT","USD_CAP","A","2006",32646.632866,
"EA19","GDP","TOT","USD_CAP","A","2007",34532.244913,
"EA19","GDP","TOT","USD_CAP","A","2008",35828.131679,
"EA19","GDP","TOT","USD_CAP","A","2009",34904.624528,
"EA19","GDP","TOT","USD_CAP","A","2010",35896.767091,
"EA19","GDP","TOT","USD_CAP","A","2011",37386.514782,
"EA19","GDP","TOT","USD_CAP","A","2012",37758.487958,
"EA19","GDP","TOT","USD_CAP","A","2013",39013.971575,
"EA19","GDP","TOT","USD_CAP","A","2014",40044.067906,
"EA19","GDP","TOT","USD_CAP","A","2015",41139.417254,
"EA19","GDP","TOT","USD_CAP","A","2016",43630.555646,
"EA19","GDP","TOT","USD_CAP","A","2017",45708.459921,
"EA19","GDP","TOT","USD_CAP","A","2018",47639.867483,
"EA19","GDP","TOT","USD_CAP","A","2019",48849.909538,
"EA19","GDP","TOT","USD_CAP","A","2020",47133.085798,
"EA19","GDP","TOT","USD_CAP","A","2021",51801.168105,
"ARG","GDP","TOT","USD_CAP","A","2004",12299.728803,
"ARG","GDP","TOT","USD_CAP","A","2005",13674.572695,
"ARG","GDP","TOT","USD_CAP","A","2006",15074.069861,
"ARG","GDP","TOT","USD_CAP","A","2007",16708.232833,
"ARG","GDP","TOT","USD_CAP","A","2008",17550.391451,
"ARG","GDP","TOT","USD_CAP","A","2009",16476.698479,
"ARG","GDP","TOT","USD_CAP","A","2010",18061.934358,
"ARG","GDP","TOT","USD_CAP","A","2011",19322.22713,
"ARG","GDP","TOT","USD_CAP","A","2012",19641.352863,
"ARG","GDP","TOT","USD_CAP","A","2013",20131.680421,
"ARG","GDP","TOT","USD_CAP","A","2014",19683.771502,
"ARG","GDP","TOT","USD_CAP","A","2015",20105.198994,
"ARG","GDP","TOT","USD_CAP","A","2016",20307.870053,
"ARG","GDP","TOT","USD_CAP","A","2017",23597.117759,
"ARG","GDP","TOT","USD_CAP","A","2018",22974.145391,
"ARG","GDP","TOT","USD_CAP","A","2019",22624.777542,
"CRI","GDP","TOT","USD_CAP","A","2000",8290.944819,
"CRI","GDP","TOT","USD_CAP","A","2001",8581.04504,
"CRI","GDP","TOT","USD_CAP","A","2002",8850.95266,
"CRI","GDP","TOT","USD_CAP","A","2003",9263.621127,
"CRI","GDP","TOT","USD_CAP","A","2004",9768.125917,
"CRI","GDP","TOT","USD_CAP","A","2005",10299.326434,
"CRI","GDP","TOT","USD_CAP","A","2006",11205.664332,
"CRI","GDP","TOT","USD_CAP","A","2007",12278.747842,
"CRI","GDP","TOT","USD_CAP","A","2008",12926.352146,
"CRI","GDP","TOT","USD_CAP","A","2009",12701.994593,
"CRI","GDP","TOT","USD_CAP","A","2010",13318.135538,
"CRI","GDP","TOT","USD_CAP","A","2011",14068.154868,
"CRI","GDP","TOT","USD_CAP","A","2012",14852.929898,
"CRI","GDP","TOT","USD_CAP","A","2013",15542.368395,
"CRI","GDP","TOT","USD_CAP","A","2014",16615.974075,
"CRI","GDP","TOT","USD_CAP","A","2015",17649.314854,
"CRI","GDP","TOT","USD_CAP","A","2016",19119.336147,
"CRI","GDP","TOT","USD_CAP","A","2017",20368.230268,
"CRI","GDP","TOT","USD_CAP","A","2018",21283.952686,"E"
"CRI","GDP","TOT","USD_CAP","A","2019",22434.40162,"E"
"CRI","GDP","TOT","USD_CAP","A","2020",22028.034603,"E"
"BGR","GDP","TOT","USD_CAP","A","2000",6421.997158,
"BGR","GDP","TOT","USD_CAP","A","2001",7043.265766,
"BGR","GDP","TOT","USD_CAP","A","2002",7755.004951,
"BGR","GDP","TOT","USD_CAP","A","2003",8365.091352,
"BGR","GDP","TOT","USD_CAP","A","2004",9125.459624,
"BGR","GDP","TOT","USD_CAP","A","2005",10183.869594,
"BGR","GDP","TOT","USD_CAP","A","2006",11262.864295,
"BGR","GDP","TOT","USD_CAP","A","2007",12619.979057,
"BGR","GDP","TOT","USD_CAP","A","2008",14089.744766,
"BGR","GDP","TOT","USD_CAP","A","2009",13918.151682,
"BGR","GDP","TOT","USD_CAP","A","2010",14681.201597,
"BGR","GDP","TOT","USD_CAP","A","2011",15747.126258,
"BGR","GDP","TOT","USD_CAP","A","2012",16327.860944,
"BGR","GDP","TOT","USD_CAP","A","2013",16647.088576,
"BGR","GDP","TOT","USD_CAP","A","2014",17616.923077,
"BGR","GDP","TOT","USD_CAP","A","2015",18391.834891,
"BGR","GDP","TOT","USD_CAP","A","2016",20074.406431,
"BGR","GDP","TOT","USD_CAP","A","2017",21470.001359,
"BGR","GDP","TOT","USD_CAP","A","2018",23016.014654,
"BGR","GDP","TOT","USD_CAP","A","2019",24497.491636,
"BGR","GDP","TOT","USD_CAP","A","2020",24564.265224,
"HRV","GDP","TOT","USD_CAP","A","2000",10709.012598,"E"
"HRV","GDP","TOT","USD_CAP","A","2001",11650.04551,"E"
"HRV","GDP","TOT","USD_CAP","A","2002",12759.989737,"E"
"HRV","GDP","TOT","USD_CAP","A","2003",13675.401991,"E"
"HRV","GDP","TOT","USD_CAP","A","2004",14664.858374,"E"
"HRV","GDP","TOT","USD_CAP","A","2005",15431.955855,"E"
"HRV","GDP","TOT","USD_CAP","A","2006",17588.674765,"E"
"HRV","GDP","TOT","USD_CAP","A","2007",19481.799391,
"HRV","GDP","TOT","USD_CAP","A","2008",20915.921009,
"HRV","GDP","TOT","USD_CAP","A","2009",20144.21214,
"HRV","GDP","TOT","USD_CAP","A","2010",19962.957065,
"HRV","GDP","TOT","USD_CAP","A","2011",21003.515428,
"HRV","GDP","TOT","USD_CAP","A","2012",21389.933119,
"HRV","GDP","TOT","USD_CAP","A","2013",22087.510184,
"HRV","GDP","TOT","USD_CAP","A","2014",22337.347266,
"HRV","GDP","TOT","USD_CAP","A","2015",23276.854884,
"HRV","GDP","TOT","USD_CAP","A","2016",25222.547701,
"HRV","GDP","TOT","USD_CAP","A","2017",27119.160852,
"HRV","GDP","TOT","USD_CAP","A","2018",28856.061284,
"HRV","GDP","TOT","USD_CAP","A","2019",30529.128409,
"HRV","GDP","TOT","USD_CAP","A","2020",28783.202973,"P"
"CYP","GDP","TOT","USD_CAP","A","2000",21289.378812,
